id,verb,noun,adverb,sentence,LL_agent,LL_patient,semantic role,predicted,LL_delta
279,paints,glass,well,This glass paints something well.,-0.03399421,-3.6305783,agent,agent,3.59658409
280,paints,canvas,well,This canvas paints something well.,-0.044817325,-3.298817,agent,agent,3.253999675
281,paints,wood,well,This wood paints something well.,-0.034432437,-3.25101,agent,agent,3.216577563
282,paints,surface,well,This surface paints something well.,-0.012252851,-6.3856,agent,agent,6.373347149
283,paints,panel,well,This panel paints something well.,-0.01934666,-5.6098175,agent,agent,5.59047084
284,paints,painter,well,This painter paints something well.,-0.0032092768,-8.100327,agent,agent,8.0971177232
285,paints,artist,well,This artist paints something well.,-0.01998123,-7.196328,agent,agent,7.17634677
286,paints,person,well,This person paints something well.,-0.013256261,-6.195362,agent,agent,6.182105739
287,paints,illustrator,well,This illustrator paints something well.,-0.0039567146,-6.7078304,agent,agent,6.7038736854
288,paints,portraitist,well,This portraitist paints something well.,-0.004177373,-8.622815,agent,agent,8.618637627
289,paints,wall,beautifully,This wall paints something beautifully.,-0.006563323,-6.799907,agent,agent,6.793343677
290,paints,fabric,beautifully,This fabric paints something beautifully.,-0.010342752,-5.11174,agent,agent,5.1013972480000005
291,paints,glass,beautifully,This glass paints something beautifully.,-0.009087442,-5.240097,agent,agent,5.231009557999999
292,paints,canvas,beautifully,This canvas paints something beautifully.,-0.0186197,-4.526509,agent,agent,4.5078892999999995
293,paints,wood,beautifully,This wood paints something beautifully.,-0.017507235,-4.508491,agent,agent,4.490983765
294,paints,surface,beautifully,This surface paints something beautifully.,-0.008637992,-7.150777,agent,agent,7.142139008
295,paints,panel,beautifully,This panel paints something beautifully.,-0.008043929,-6.447483,agent,agent,6.439439071
296,paints,painter,beautifully,This painter paints something beautifully.,-0.0019643656,-9.537099,agent,agent,9.5351346344
297,paints,artist,beautifully,This artist paints something beautifully.,-0.0058990745,-9.292532,agent,agent,9.2866329255
298,paints,person,beautifully,This person paints something beautifully.,-0.0124278525,-7.012786,agent,agent,7.0003581475
299,paints,illustrator,beautifully,This illustrator paints something beautifully.,-0.0019285955,-8.560741,agent,agent,8.5588124045
300,paints,portraitist,beautifully,This portraitist paints something beautifully.,-0.0029050773,-9.883211,agent,agent,9.8803059227
301,writes,section,quickly,This section writes something quickly.,-0.009215986,-5.8575835,agent,agent,5.8483675139999995
302,writes,passage,quickly,This passage writes something quickly.,-0.008864976,-5.33492,agent,agent,5.326055024
303,writes,proposal,quickly,This proposal writes something quickly.,-0.006089579,-7.8177304,agent,agent,7.811640821
304,writes,code,quickly,This code writes something quickly.,-0.005216212,-10.166148,agent,agent,10.160931788
305,writes,essay,quickly,This essay writes something quickly.,-0.028086876,-3.7953255,agent,agent,3.767238624
306,writes,student,quickly,This student writes something quickly.,-0.04102775,-4.4927855,agent,agent,4.4517577500000005
307,writes,person,quickly,This person writes something quickly.,-0.0070667057,-6.836521,agent,agent,6.8294542943000005
308,writes,notetaker,quickly,This notetaker writes something quickly.,-0.002799394,-8.556595,agent,agent,8.553795606
309,writes,journalist,quickly,This journalist writes something quickly.,-0.0025237615,-9.767883,agent,agent,9.765359238499999
310,writes,scribe,quickly,This scribe writes something quickly.,-0.0019760705,-8.9692135,agent,agent,8.9672374295
311,writes,doctor,quickly,This doctor writes something quickly.,-0.002464187,-11.158616,agent,agent,11.156151813000001
312,writes,professor,quickly,This professor writes something quickly.,-0.0017116527,-12.228723,agent,agent,12.227011347300001
313,writes,essayist,quickly,This essayist writes something quickly.,-0.0022216823,-9.083679,agent,agent,9.0814573177
314,writes,blogger,quickly,This blogger writes something quickly.,-0.0025030877,-8.022341,agent,agent,8.019837912300002
315,writes,poet,quickly,This poet writes something quickly.,-0.0020283898,-8.0265665,agent,agent,8.0245381102
316,writes,novelist,quickly,This novelist writes something quickly.,-0.0015471749,-10.815466,agent,agent,10.8139188251
317,writes,author,quickly,This author writes something quickly.,-0.003186494,-8.722199,agent,agent,8.719012506
318,writes,section,easily,This section writes something easily.,-0.014936607,-4.9954224,agent,agent,4.980485793
319,writes,passage,easily,This passage writes something easily.,-0.018412711,-4.2997484,agent,agent,4.2813356890000005
320,writes,proposal,easily,This proposal writes something easily.,-0.004721182,-6.998341,agent,agent,6.993619818
321,writes,code,easily,This code writes something easily.,-0.0051398217,-9.866649,agent,agent,9.8615091783
322,writes,essay,easily,This essay writes something easily.,-0.098689385,-2.4484718,agent,agent,2.349782415
323,writes,student,easily,This student writes something easily.,-0.043635063,-4.5473676,agent,agent,4.503732537
324,writes,person,easily,This person writes something easily.,-0.009604013,-6.53234,agent,agent,6.522735987
325,writes,notetaker,easily,This notetaker writes something easily.,-0.0029428552,-7.103689,agent,agent,7.1007461448
326,writes,journalist,easily,This journalist writes something easily.,-0.0022592593,-10.162403,agent,agent,10.160143740699999
327,writes,scribe,easily,This scribe writes something easily.,-0.002070737,-8.429696,agent,agent,8.427625263
328,writes,doctor,easily,This doctor writes something easily.,-0.0024267249,-10.5965395,agent,agent,10.594112775100001
329,writes,professor,easily,This professor writes something easily.,-0.0015939178,-11.626604,agent,agent,11.625010082200001
330,writes,essayist,easily,This essayist writes something easily.,-0.002496455,-9.228702,agent,agent,9.226205545000001
331,writes,blogger,easily,This blogger writes something easily.,-0.0021497027,-8.396858,agent,agent,8.3947082973
332,writes,poet,easily,This poet writes something easily.,-0.0022462946,-7.9794044,agent,agent,7.9771581054
333,writes,novelist,easily,This novelist writes something easily.,-0.0016865203,-10.588058,agent,agent,10.5863714797
334,writes,author,easily,This author writes something easily.,-0.003409377,-8.217652,agent,agent,8.214242622999999
335,performs,routine,easily,This routine performs something easily.,-0.011266724,-6.047951,agent,agent,6.036684276
336,performs,song,easily,This song performs something easily.,-0.0050657117,-6.338292,agent,agent,6.3332262883
337,performs,choreography,easily,This choreography performs something easily.,-0.01157245,-5.550931,agent,agent,5.53935855
338,performs,sonata,easily,This sonata performs something easily.,-0.021141628,-4.513751,agent,agent,4.492609372
339,performs,concerto,easily,This concerto performs something easily.,-0.0069134063,-5.7348704,agent,agent,5.7279569937
340,performs,scene,easily,This scene performs something easily.,-0.009825859,-5.5221653,agent,agent,5.512339441
341,performs,musician,easily,This musician performs something easily.,-0.0049306294,-6.7896852,agent,agent,6.7847545706
342,performs,person,easily,This person performs something easily.,-0.0126297455,-5.2641997,agent,agent,5.2515699545
343,performs,actor,easily,This actor performs something easily.,-0.00857571,-9.438999,agent,agent,9.43042329
344,performs,comedian,easily,This comedian performs something easily.,-0.0029641401,-8.544306,agent,agent,8.541341859900001
345,performs,dancer,easily,This dancer performs something easily.,-0.008339172,-5.465958,agent,agent,5.457618827999999
346,performs,singer,easily,This singer performs something easily.,-0.0068248846,-6.0126023,agent,agent,6.0057774154
347,performs,soloist,easily,This soloist performs something easily.,-0.0066967662,-6.67768,agent,agent,6.6709832337999995
348,photographs,building,nicely,This building photographs something nicely.,-0.020586023,-4.3101516,agent,agent,4.289565577
349,photographs,animal,nicely,This animal photographs something nicely.,-0.013811249,-4.744787,agent,agent,4.730975751
350,photographs,landscape,nicely,This landscape photographs something nicely.,-0.4450066,-1.1610531,agent,agent,0.7160465
351,photographs,lake,nicely,This lake photographs something nicely.,-0.27577686,-1.3609606,agent,agent,1.0851837400000002
352,photographs,mountain,nicely,This mountain photographs something nicely.,-0.09370452,-2.4459229,agent,agent,2.3522183799999996
353,photographs,model,nicely,This model photographs something nicely.,-0.0057449974,-6.2007747,agent,agent,6.1950297026
354,photographs,view,nicely,This view photographs something nicely.,-0.08023456,-2.5502925,agent,agent,2.47005794
355,photographs,photographer,nicely,This photographer photographs something nicely.,-0.0044032917,-9.58429,agent,agent,9.5798867083
356,photographs,cameraman,nicely,This cameraman photographs something nicely.,-0.0016988196,-9.292808,agent,agent,9.291109180400001
357,photographs,building,beautifully,This building photographs something beautifully.,-0.020037478,-4.319648,agent,agent,4.299610522
358,photographs,animal,beautifully,This animal photographs something beautifully.,-0.011383311,-5.0490136,agent,agent,5.037630289
359,photographs,landscape,beautifully,This landscape photographs something beautifully.,-0.2885624,-1.4135901,agent,agent,1.1250277
360,photographs,lake,beautifully,This lake photographs something beautifully.,-0.27506498,-1.5321878,agent,agent,1.25712282
361,photographs,mountain,beautifully,This mountain photographs something beautifully.,-0.0938617,-2.4948049,agent,agent,2.4009432
362,photographs,model,beautifully,This model photographs something beautifully.,-0.0055100247,-6.412492,agent,agent,6.4069819753
363,photographs,view,beautifully,This view photographs something beautifully.,-0.09515624,-2.5713048,agent,agent,2.47614856
364,photographs,photographer,beautifully,This photographer photographs something beautifully.,-0.002954993,-9.537427,agent,agent,9.534472007
365,photographs,cameraman,beautifully,This cameraman photographs something beautifully.,-0.0020021105,-8.657323,agent,agent,8.6553208895
366,plays,cello,nicely,This cello plays something nicely.,-0.044728316,-3.311823,agent,agent,3.267094684
367,plays,piano,nicely,This piano plays something nicely.,-0.019501938,-4.404418,agent,agent,4.384916061999999
368,plays,violin,nicely,This violin plays something nicely.,-0.03608674,-3.7543724,agent,agent,3.71828566
369,plays,instrument,nicely,This instrument plays something nicely.,-0.035662793,-5.0950317,agent,agent,5.059368907
370,plays,flute,nicely,This flute plays something nicely.,-0.017959898,-4.49726,agent,agent,4.479300102
371,plays,clarinet,nicely,This clarinet plays something nicely.,-0.0690136,-2.8291893,agent,agent,2.7601757
372,plays,musician,nicely,This musician plays something nicely.,-0.028447764,-4.1420827,agent,agent,4.1136349359999995
373,plays,violinist,nicely,This violinist plays something nicely.,-0.006325584,-5.861906,agent,agent,5.8555804160000005
374,plays,cellist,nicely,This cellist plays something nicely.,-0.021035763,-4.218937,agent,agent,4.197901237
375,plays,pianist,nicely,This pianist plays something nicely.,-0.0050782943,-6.395344,agent,agent,6.3902657057
376,plays,drummer,nicely,This drummer plays something nicely.,-0.02872039,-3.581056,agent,agent,3.5523356099999996
377,plays,flutist,nicely,This flutist plays something nicely.,-0.00996287,-5.1248727,agent,agent,5.11490983
378,plays,clarinetist,nicely,This clarinetist plays something nicely.,-0.006394506,-5.5872016,agent,agent,5.580807094
379,plays,cello,beautifully,This cello plays something beautifully.,-0.027748605,-3.9538918,agent,agent,3.926143195
380,plays,piano,beautifully,This piano plays something beautifully.,-0.018670952,-4.4372177,agent,agent,4.418546748
381,plays,violin,beautifully,This violin plays something beautifully.,-0.03153854,-3.9940004,agent,agent,3.96246186
382,plays,instrument,beautifully,This instrument plays something beautifully.,-0.033955358,-5.2735662,agent,agent,5.239610842
383,plays,flute,beautifully,This flute plays something beautifully.,-0.018695306,-4.3783684,agent,agent,4.359673094000001
384,plays,clarinet,beautifully,This clarinet plays something beautifully.,-0.050483227,-3.203133,agent,agent,3.152649773
385,plays,musician,beautifully,This musician plays something beautifully.,-0.013200512,-4.7459445,agent,agent,4.732743988
386,plays,violinist,beautifully,This violinist plays something beautifully.,-0.005520454,-6.0317655,agent,agent,6.026245046
387,plays,cellist,beautifully,This cellist plays something beautifully.,-0.011436124,-4.8650703,agent,agent,4.853634176
388,plays,pianist,beautifully,This pianist plays something beautifully.,-0.00450154,-6.3794045,agent,agent,6.37490296
389,plays,drummer,beautifully,This drummer plays something beautifully.,-0.013864493,-4.617249,agent,agent,4.603384507
390,plays,flutist,beautifully,This flutist plays something beautifully.,-0.005462378,-5.9367843,agent,agent,5.931321922
391,plays,clarinetist,beautifully,This clarinetist plays something beautifully.,-0.0046399185,-6.236468,agent,agent,6.231828081500001
392,cuts,meat,nicely,This meat cuts something nicely.,-0.0105985,-5.6335635,agent,agent,5.622965
393,cuts,cardboard,nicely,This cardboard cuts something nicely.,-0.012309632,-5.5032396,agent,agent,5.490929968
394,cuts,packaging,nicely,This packaging cuts something nicely.,-0.012322002,-6.9416137,agent,agent,6.929291698
395,cuts,board,nicely,This board cuts something nicely.,-0.016868839,-7.9610167,agent,agent,7.944147861
396,cuts,paper,nicely,This paper cuts something nicely.,-0.012287606,-5.4461794,agent,agent,5.433891794
397,cuts,fabric,nicely,This fabric cuts something nicely.,-0.007824234,-7.9545584,agent,agent,7.946734166
398,cuts,hairdresser,nicely,This hairdresser cuts something nicely.,-0.0042389072,-10.065068,agent,agent,10.0608290928
399,cuts,barber,nicely,This barber cuts something nicely.,-0.0033702024,-9.488115,agent,agent,9.484744797600001
400,cuts,butcher,nicely,This butcher cuts something nicely.,-0.0047517857,-10.296296,agent,agent,10.2915442143
401,cuts,chef,nicely,This chef cuts something nicely.,-0.009391238,-9.750435,agent,agent,9.741043762
402,cuts,meat,roughly,This meat cuts something roughly.,-0.010206355,-6.2605534,agent,agent,6.250347045
403,cuts,cardboard,roughly,This cardboard cuts something roughly.,-0.02092559,-4.861657,agent,agent,4.84073141
404,cuts,packaging,roughly,This packaging cuts something roughly.,-0.016126418,-5.6030097,agent,agent,5.5868832820000005
405,cuts,board,roughly,This board cuts something roughly.,-0.027532918,-6.279342,agent,agent,6.251809081999999
406,cuts,paper,roughly,This paper cuts something roughly.,-0.015561175,-4.810187,agent,agent,4.794625825
407,cuts,fabric,roughly,This fabric cuts something roughly.,-0.009407062,-6.7671394,agent,agent,6.757732337999999
408,cuts,hairdresser,roughly,This hairdresser cuts something roughly.,-0.0040264926,-8.70614,agent,agent,8.7021135074
409,cuts,barber,roughly,This barber cuts something roughly.,-0.0037969511,-7.830449,agent,agent,7.8266520489
410,cuts,butcher,roughly,This butcher cuts something roughly.,-0.0055856653,-7.8527145,agent,agent,7.8471288347
411,cuts,chef,roughly,This chef cuts something roughly.,-0.007359498,-8.114124,agent,agent,8.106764502
412,cuts,meat,cleanly,This meat cuts something cleanly.,-0.006623801,-7.0476947,agent,agent,7.041070899
413,cuts,cardboard,cleanly,This cardboard cuts something cleanly.,-0.0124089,-6.6949034,agent,agent,6.682494500000001
414,cuts,packaging,cleanly,This packaging cuts something cleanly.,-0.012155709,-7.796396,agent,agent,7.784240291
415,cuts,board,cleanly,This board cuts something cleanly.,-0.019791707,-8.317937,agent,agent,8.298145293000001
416,cuts,paper,cleanly,This paper cuts something cleanly.,-0.008195536,-6.886826,agent,agent,6.878630464
417,cuts,fabric,cleanly,This fabric cuts something cleanly.,-0.007825315,-8.406835,agent,agent,8.399009685
418,cuts,hairdresser,cleanly,This hairdresser cuts something cleanly.,-0.0042447136,-10.184086,agent,agent,10.1798412864
419,cuts,barber,cleanly,This barber cuts something cleanly.,-0.0035660865,-9.79043,agent,agent,9.786863913500001
420,cuts,butcher,cleanly,This butcher cuts something cleanly.,-0.005004968,-11.070757,agent,agent,11.065752032
421,cuts,chef,cleanly,This chef cuts something cleanly.,-0.0057333666,-11.15348,agent,agent,11.1477466334
422,cuts,meat,effortlessly,This meat cuts something effortlessly.,-0.006521505,-8.1311865,agent,agent,8.124664995
423,cuts,cardboard,effortlessly,This cardboard cuts something effortlessly.,-0.012149132,-6.6455555,agent,agent,6.633406368
424,cuts,packaging,effortlessly,This packaging cuts something effortlessly.,-0.016714336,-7.3037424,agent,agent,7.287028064
425,cuts,board,effortlessly,This board cuts something effortlessly.,-0.022543225,-9.092777,agent,agent,9.070233775
426,cuts,paper,effortlessly,This paper cuts something effortlessly.,-0.013763268,-6.455538,agent,agent,6.441774732
427,cuts,fabric,effortlessly,This fabric cuts something effortlessly.,-0.009967505,-8.689275,agent,agent,8.679307495
428,cuts,hairdresser,effortlessly,This hairdresser cuts something effortlessly.,-0.004729985,-11.2286005,agent,agent,11.223870515
429,cuts,barber,effortlessly,This barber cuts something effortlessly.,-0.0031185076,-10.720625,agent,agent,10.7175064924
430,cuts,butcher,effortlessly,This butcher cuts something effortlessly.,-0.004325765,-10.8660345,agent,agent,10.861708734999999
431,cuts,chef,effortlessly,This chef cuts something effortlessly.,-0.0063072275,-11.466708,agent,agent,11.4604007725
432,cleans,jewelry,easily,This jewelry cleans something easily.,-0.0066917846,-7.0836234,agent,agent,7.0769316153999995
433,cleans,window,easily,This window cleans something easily.,-0.009251902,-6.8663206,agent,agent,6.857068698
434,cleans,countertop,easily,This countertop cleans something easily.,-0.007397988,-6.8563657,agent,agent,6.848967711999999
435,cleans,floor,easily,This floor cleans something easily.,-0.013628636,-5.3680215,agent,agent,5.354392864
436,cleans,surface,easily,This surface cleans something easily.,-0.0070198253,-8.605472,agent,agent,8.5984521747
437,cleans,carpet,easily,This carpet cleans something easily.,-0.010894561,-5.4567304,agent,agent,5.445835839
438,cleans,windshield,easily,This windshield cleans something easily.,-0.014396598,-5.7148147,agent,agent,5.7004181019999995
439,cleans,mirror,easily,This mirror cleans something easily.,-0.00601378,-7.747512,agent,agent,7.74149822
440,cleans,pot,easily,This pot cleans something easily.,-0.007991897,-6.7286854,agent,agent,6.720693503
441,cleans,silverware,easily,This silverware cleans something easily.,-0.007606312,-7.638045,agent,agent,7.630438688
442,cleans,bedding,easily,This bedding cleans something easily.,-0.012026544,-5.1620674,agent,agent,5.1500408559999995
443,cleans,janitor,easily,This janitor cleans something easily.,-0.004891817,-10.389796,agent,agent,10.384904183
444,cleans,maid,easily,This maid cleans something easily.,-0.007419246,-7.049021,agent,agent,7.041601753999999
445,cleans,cleaner,easily,This cleaner cleans something easily.,-0.0037258144,-9.806587,agent,agent,9.802861185600001
446,cleans,housekeeper,easily,This housekeeper cleans something easily.,-0.0048237154,-8.255195,agent,agent,8.2503712846
447,cleans,busboy,easily,This busboy cleans something easily.,-0.008836532,-6.6137533,agent,agent,6.604916768
448,cleans,waiter,easily,This waiter cleans something easily.,-0.00673313,-8.364565,agent,agent,8.35783187
449,cleans,waitress,easily,This waitress cleans something easily.,-0.012792068,-7.4161835,agent,agent,7.403391431999999
450,cleans,jewelry,quickly,This jewelry cleans something quickly.,-0.007088015,-7.4294744,agent,agent,7.422386385
451,cleans,window,quickly,This window cleans something quickly.,-0.009186091,-7.3237185,agent,agent,7.314532409
452,cleans,countertop,quickly,This countertop cleans something quickly.,-0.0077425973,-7.3061314,agent,agent,7.2983888027
453,cleans,floor,quickly,This floor cleans something quickly.,-0.012590088,-5.8463964,agent,agent,5.833806312
454,cleans,surface,quickly,This surface cleans something quickly.,-0.0074106,-8.862536,agent,agent,8.8551254
455,cleans,carpet,quickly,This carpet cleans something quickly.,-0.008408593,-6.0763946,agent,agent,6.067986007
456,cleans,windshield,quickly,This windshield cleans something quickly.,-0.01332826,-6.2376413,agent,agent,6.22431304
457,cleans,mirror,quickly,This mirror cleans something quickly.,-0.0064369175,-8.082561,agent,agent,8.0761240825
458,cleans,pot,quickly,This pot cleans something quickly.,-0.008194456,-6.9917254,agent,agent,6.983530944
459,cleans,silverware,quickly,This silverware cleans something quickly.,-0.008489683,-7.7866135,agent,agent,7.778123817
460,cleans,bedding,quickly,This bedding cleans something quickly.,-0.009311762,-5.523099,agent,agent,5.513787238
461,cleans,janitor,quickly,This janitor cleans something quickly.,-0.005777549,-10.382199,agent,agent,10.376421451
462,cleans,maid,quickly,This maid cleans something quickly.,-0.008203469,-7.562905,agent,agent,7.554701531
463,cleans,cleaner,quickly,This cleaner cleans something quickly.,-0.0035742826,-9.88726,agent,agent,9.883685717399999
464,cleans,housekeeper,quickly,This housekeeper cleans something quickly.,-0.0046000374,-8.657482,agent,agent,8.6528819626
465,cleans,busboy,quickly,This busboy cleans something quickly.,-0.007963298,-7.311086,agent,agent,7.3031227020000005
466,cleans,waiter,quickly,This waiter cleans something quickly.,-0.0076538823,-8.3609705,agent,agent,8.353316617700001
467,cleans,waitress,quickly,This waitress cleans something quickly.,-0.011871396,-7.444529,agent,agent,7.432657604
468,cleans,jewelry,effortlessly,This jewelry cleans something effortlessly.,-0.007129315,-7.364631,agent,agent,7.357501685
469,cleans,window,effortlessly,This window cleans something effortlessly.,-0.009986287,-7.9633155,agent,agent,7.953329213
470,cleans,countertop,effortlessly,This countertop cleans something effortlessly.,-0.007010281,-7.5669475,agent,agent,7.559937219
471,cleans,floor,effortlessly,This floor cleans something effortlessly.,-0.011547245,-6.0862665,agent,agent,6.074719255
472,cleans,surface,effortlessly,This surface cleans something effortlessly.,-0.009308694,-9.223722,agent,agent,9.214413306
473,cleans,carpet,effortlessly,This carpet cleans something effortlessly.,-0.00712175,-6.26869,agent,agent,6.261568250000001
474,cleans,windshield,effortlessly,This windshield cleans something effortlessly.,-0.012568658,-6.275695,agent,agent,6.263126342
475,cleans,mirror,effortlessly,This mirror cleans something effortlessly.,-0.0069101052,-8.507347,agent,agent,8.5004368948
476,cleans,pot,effortlessly,This pot cleans something effortlessly.,-0.007806752,-7.5150156,agent,agent,7.507208848
477,cleans,silverware,effortlessly,This silverware cleans something effortlessly.,-0.010247179,-7.9304795,agent,agent,7.920232320999999
478,cleans,bedding,effortlessly,This bedding cleans something effortlessly.,-0.011244721,-5.4155183,agent,agent,5.404273579
479,cleans,janitor,effortlessly,This janitor cleans something effortlessly.,-0.004363421,-9.948342,agent,agent,9.943978579
480,cleans,maid,effortlessly,This maid cleans something effortlessly.,-0.0062523456,-7.7583303,agent,agent,7.7520779544
481,cleans,cleaner,effortlessly,This cleaner cleans something effortlessly.,-0.003592946,-10.132799,agent,agent,10.129206054
482,cleans,housekeeper,effortlessly,This housekeeper cleans something effortlessly.,-0.0049074474,-9.003369,agent,agent,8.998461552599998
483,cleans,busboy,effortlessly,This busboy cleans something effortlessly.,-0.0090614585,-6.8467402,agent,agent,6.8376787415
484,cleans,waiter,effortlessly,This waiter cleans something effortlessly.,-0.008538496,-8.851526,agent,agent,8.842987504
485,cleans,waitress,effortlessly,This waitress cleans something effortlessly.,-0.013392593,-7.69442,agent,agent,7.681027407
486,washes,bottle,easily,This bottle washes something easily.,-0.03370011,-3.8192894,agent,agent,3.7855892900000003
487,washes,tub,easily,This tub washes something easily.,-0.038604792,-3.2049475,agent,agent,3.1663427079999997
488,washes,shirt,easily,This shirt washes something easily.,-0.34463826,-1.3335905,agent,agent,0.9889522399999999
489,washes,car,easily,This car washes something easily.,-0.011642461,-5.216521,agent,agent,5.204878539
490,washes,windshield,easily,This windshield washes something easily.,-0.014736006,-5.676316,agent,agent,5.661579994
491,washes,dish,easily,This dish washes something easily.,-0.2296412,-1.6694148,agent,agent,1.4397736
492,washes,bedding,easily,This bedding washes something easily.,-0.46893358,-1.0105946,agent,agent,0.5416610199999998
493,washes,blanket,easily,This blanket washes something easily.,-0.31337607,-1.2825392,agent,agent,0.96916313
494,washes,bowl,easily,This bowl washes something easily.,-0.14779392,-2.22364,agent,agent,2.0758460800000003
495,washes,worker,easily,This worker washes something easily.,-0.008616468,-7.3181057,agent,agent,7.309489232000001
496,washes,maid,easily,This maid washes something easily.,-0.03337941,-4.3005996,agent,agent,4.26722019
497,washes,cleaner,easily,This cleaner washes something easily.,-0.003989928,-7.884633,agent,agent,7.880643072
498,washes,busboy,easily,This busboy washes something easily.,-0.025214955,-4.1561027,agent,agent,4.130887745
499,washes,bottle,quickly,This bottle washes something quickly.,-0.02043374,-4.5278955,agent,agent,4.50746176
500,washes,tub,quickly,This tub washes something quickly.,-0.01967821,-4.5468483,agent,agent,4.527170089999999
501,washes,shirt,quickly,This shirt washes something quickly.,-0.22501835,-1.6260333,agent,agent,1.40101495
502,washes,car,quickly,This car washes something quickly.,-0.010195514,-5.369204,agent,agent,5.359008486
503,washes,windshield,quickly,This windshield washes something quickly.,-0.012301847,-5.808107,agent,agent,5.795805153
504,washes,dish,quickly,This dish washes something quickly.,-0.10228156,-2.5614126,agent,agent,2.45913104
505,washes,bedding,quickly,This bedding washes something quickly.,-0.23696737,-1.7666104,agent,agent,1.52964303
506,washes,blanket,quickly,This blanket washes something quickly.,-0.24650066,-1.470982,agent,agent,1.22448134
507,washes,bowl,quickly,This bowl washes something quickly.,-0.08877136,-2.708234,agent,agent,2.61946264
508,washes,worker,quickly,This worker washes something quickly.,-0.005744518,-7.392757,agent,agent,7.387012481999999
509,washes,maid,quickly,This maid washes something quickly.,-0.014674551,-5.3908706,agent,agent,5.376196049000001
510,washes,cleaner,quickly,This cleaner washes something quickly.,-0.0040439675,-8.046969,agent,agent,8.042925032500001
511,washes,busboy,quickly,This busboy washes something quickly.,-0.014731892,-5.055694,agent,agent,5.0409621079999996
512,shaves,beard,neatly,This beard shaves something neatly.,-0.0108341845,-7.7430477,agent,agent,7.7322135155
513,shaves,stubble,neatly,This stubble shaves something neatly.,-0.016443389,-6.293033,agent,agent,6.276589611
514,shaves,sideburn,neatly,This sideburn shaves something neatly.,-0.0071201907,-8.125848,agent,agent,8.1187278093
515,shaves,barber,neatly,This barber shaves something neatly.,-0.003556576,-9.330398,agent,agent,9.326841424000001
516,shaves,hairdresser,neatly,This hairdresser shaves something neatly.,-0.0045047738,-10.233735,agent,agent,10.229230226199999
517,shaves,beard,nicely,This beard shaves something nicely.,-0.01413873,-6.282274,agent,agent,6.26813527
518,shaves,stubble,nicely,This stubble shaves something nicely.,-0.021312343,-5.243343,agent,agent,5.222030657
519,shaves,sideburn,nicely,This sideburn shaves something nicely.,-0.007885614,-7.2276764,agent,agent,7.219790786
520,shaves,barber,nicely,This barber shaves something nicely.,-0.0043844343,-8.12061,agent,agent,8.116225565699999
521,shaves,hairdresser,nicely,This hairdresser shaves something nicely.,-0.0054551256,-8.623799,agent,agent,8.6183438744
522,shaves,beard,smoothly,This beard shaves something smoothly.,-0.017415041,-6.085532,agent,agent,6.068116959
523,shaves,stubble,smoothly,This stubble shaves something smoothly.,-0.02228069,-5.43975,agent,agent,5.41746931
524,shaves,sideburn,smoothly,This sideburn shaves something smoothly.,-0.008959873,-7.0235643,agent,agent,7.014604427
525,shaves,barber,smoothly,This barber shaves something smoothly.,-0.004488249,-8.131317,agent,agent,8.126828751
526,shaves,hairdresser,smoothly,This hairdresser shaves something smoothly.,-0.005953219,-9.335655,agent,agent,9.329701780999999
527,packs,crate,well,This crate packs something well.,-0.026238423,-3.8018558,agent,agent,3.7756173769999997
528,packs,lunchbox,well,This lunchbox packs something well.,-0.13191001,-2.190269,agent,agent,2.05835899
529,packs,basket,well,This basket packs something well.,-0.03758807,-3.6468034,agent,agent,3.60921533
530,packs,container,well,This container packs something well.,-0.012489532,-5.3783135,agent,agent,5.365823968
531,packs,coat,well,This coat packs something well.,-0.11984729,-2.3725722,agent,agent,2.25272491
532,packs,jacket,well,This jacket packs something well.,-0.060345948,-2.940032,agent,agent,2.879686052
533,packs,bag,well,This bag packs something well.,-0.054997534,-2.9666984,agent,agent,2.911700866
534,packs,duffle,well,This duffle packs something well.,-0.037807554,-3.505502,agent,agent,3.467694446
535,packs,food,well,This food packs something well.,-0.16427642,-1.746971,agent,agent,1.58269458
536,packs,suitcase,well,This suitcase packs something well.,-0.08089379,-2.6955,agent,agent,2.61460621
537,packs,tent,well,This tent packs something well.,-0.3390586,-1.2478429,agent,agent,0.9087843
538,packs,backpack,well,This backpack packs something well.,-0.10256339,-2.4573455,agent,agent,2.3547821100000004
539,packs,mover,well,This mover packs something well.,-0.006532606,-5.8364277,agent,agent,5.829895093999999
540,packs,traveller,well,This traveller packs something well.,-0.03325733,-3.8093379,agent,agent,3.77608057
541,packs,clerk,well,This clerk packs something well.,-0.017326007,-4.8187523,agent,agent,4.801426293
542,packs,worker,well,This worker packs something well.,-0.0053178365,-7.120906,agent,agent,7.1155881635
543,packs,backpacker,well,This backpacker packs something well.,-0.01878677,-4.3260717,agent,agent,4.30728493
544,packs,roadtripper,well,This roadtripper packs something well.,-0.05747746,-2.9953756,agent,agent,2.93789814
545,packs,hiker,well,This hiker packs something well.,-0.09234721,-2.546219,agent,agent,2.45387179
546,packs,camper,well,This camper packs something well.,-0.44446266,-1.2046562,agent,agent,0.7601935400000001
547,packs,crate,easily,This crate packs something easily.,-0.015545132,-4.7433205,agent,agent,4.7277753680000005
548,packs,lunchbox,easily,This lunchbox packs something easily.,-0.05253014,-3.2034392,agent,agent,3.15090906
